created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Oct 12 08:52:57 +0000 2023;1712390889468035581;"@CNNIndonesia  @Metro_TV @tvOneNews  @KompasTV  @VIVAcoid  @OfficialRCTI  @TRANSTV_CORP  @Indosiar  @Official_MNCTV  @SCTV   @netmediatama  @TVRINasional  @TVRIJakarta    Apakah Film Ice Cold sesuai fakta dan benarkah Jessica Wongso pelakunya....???";0;0;0;0;in;756498105181229056;1712390889468035581;akrom_rheiff;https://twitter.com/akrom_rheiff/status/1712390889468035581
Thu Oct 12 08:47:22 +0000 2023;1712389483197509663;"abis nonton ice cold gw jadi semakin yakin kalo jessica cuma dijadiin kambing hitam buat nutupin kesalahan seseorang. gw cuma bisa berharap semoga kasusnya dibuka lagi, diusut lagi, diselidiki lagi wlopun kemungkinannya kecil bgt.";0;1;0;0;in;1141369920711565312;1712389483197509663;cgrttsafterstz;https://twitter.com/cgrttsafterstz/status/1712389483197509663
Thu Oct 12 08:19:40 +0000 2023;1712382514504073426;"Hari ini nobar Netflix yey yey🎉🎉, refreshing after kebantai habis-habisan sama guru MTK hehe🫠  On pict = Kain Kafan Hitam &amp  Ice Cold: Murder, Coffee, Jessica Wongso https://t.co/SuEyxoR3Vt";0;0;0;0;in;1321846025158451200;1712382514504073426;sxonjiwoo;https://twitter.com/sxonjiwoo/status/1712382514504073426
Thu Oct 12 08:12:36 +0000 2023;1712380737595519319;"Kejagung Minta Publik Tak Terbelah karena Ice Cold Jessica Wongso: yang Main Juga Merasa Ada yang Dibohongi https://t.co/VKkkCoM6Nc";0;2;0;0;in;58880688;1712380737595519319;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1712380737595519319
Thu Oct 12 06:01:35 +0000 2023;1712347765953683932;"5 Kabar Terbaru Jessica Kumala Wongso Usai Viral Film Ice Cold: Murder, Coffee and Jessica Wongso - https://t.co/ReAlyZcehg https://t.co/ruy23CazFk #Prabowo #PrabowoUnggul";0;0;0;0;tl;1110932693426954240;1712347765953683932;fathw25;https://twitter.com/fathw25/status/1712347765953683932
Thu Oct 12 05:53:26 +0000 2023;1712345711227068459;"Group discussion. Ice Cold: Murder, Coffee and Jessica Wongso. https://t.co/pWUjRmbPTT";0;0;0;0;en;182254106;1712345711227068459;fajrnr;https://twitter.com/fajrnr/status/1712345711227068459
Thu Oct 12 05:49:18 +0000 2023;1712344670834147739;"@welovewoo @tanyakanrl Yaiyahlah jessica pelakunya orang udah final kalian kemana dulu gara2 ice cold yang karena rating aja baru koar2 cari panggung dan sebagainya ampe kopi sianida aja kayanya dibuat2 cok jangan terlalu banyak kokologi liat data aja fakta itu kopi ada sianida";0;0;0;0;in;1567206600355778560;1711949745185509589;lessfearnoteraf;https://twitter.com/lessfearnoteraf/status/1712344670834147739
Thu Oct 12 05:38:35 +0000 2023;1712341973997412454;"Fenoma #film ice cold dengan dampaknya adalah versi lebih kompleks dari teknis jurnalisme investigatif #sianida #Jessica #icecold";0;0;0;0;in;1490933058135998465;1712341973997412454;rasarahman;https://twitter.com/rasarahman/status/1712341973997412454
Thu Oct 12 05:27:14 +0000 2023;1712339117890036046;"Usai ramai film dokumenter "Ice Cold", pengacara Jessica, Otto Hasibuan, mengaku akan mengajukan Peninjauan Kembali (PK) terkait kasus kematian Mirna kepada MA.  https://t.co/NQX5BIGkfJ";0;2;0;0;in;135815019;1712339117890036046;detikinet;https://twitter.com/detikinet/status/1712339117890036046
Thu Oct 12 05:23:00 +0000 2023;1712338052993978526;"Usai ramai film dokumenter "Ice Cold", pengacara Jessica, Otto Hasibuan, mengaku akan mengajukan Peninjauan Kembali (PK) terkait kasus kematian Mirna kepada MA. https://t.co/vejzvcyVbt";0;7;3;26;in;69183155;1712338052993978526;detikcom;https://twitter.com/detikcom/status/1712338052993978526
Thu Oct 12 05:18:13 +0000 2023;1712336848708599956;"Usai ramai film dokumenter "Ice Cold", pengacara Jessica, Otto Hasibuan, mengaku akan mengajukan Peninjauan Kembali (PK) terkait kasus kematian Mirna kepada MA.  https://t.co/m0PpDyaGuO";0;0;0;0;in;137282671;1712336848708599956;detikhot;https://twitter.com/detikhot/status/1712336848708599956
Thu Oct 12 05:14:32 +0000 2023;1712335922531115158;"Setelah film dokumenter “Ice Cold” dari Netflix jadi buah bibir, pengacara Jessica Kumolo Wongso, Otto Hasibuan, berencana untuk mengajukan peninjauan kembali (PK). Ott-pun belum menyebutkan secara detail soal bukti baru atau novum apa yang tengah disiapkan.";0;1;0;0;in;798770586784702464;1712317169466544635;pinterpolitik;https://twitter.com/pinterpolitik/status/1712335922531115158
Thu Oct 12 05:13:09 +0000 2023;1712335574613500196;"Belum nonton ice cold yang di netflix, dan dulu ga intens banget ngikutin berita tentang kasus kopi ini, tapi dari dulu uda ga percaya kalo jessica yang bunuh, kelihatan banget ngadi-ngadinya";0;0;0;0;in;41782946;1712335574613500196;ratna_brail;https://twitter.com/ratna_brail/status/1712335574613500196
Thu Oct 12 05:00:29 +0000 2023;1712332386753560606;"Viralnya film dokumenter Ice Cold: Murder, Coffee and Jessica Wongso membuat masyarakat kembali menyoroti nama Shandy Handika.  Selengkapnya: https://t.co/L8Iz19eGVY ___ #100kpjcom #Shandyhandika #Jaksa https://t.co/8wIq7Ur5n0";0;0;0;0;in;1102793536221544449;1712332386753560606;100kpjcom;https://twitter.com/100kpjcom/status/1712332386753560606
Thu Oct 12 04:51:03 +0000 2023;1712330013775900696;"siapa naruh bawang disini 😭😭 #sianida  #Jessica #mirna #IceCold #JessicaWongso #justiceforjessica https://t.co/i35AmsZhtz";1;4;13;70;in;1670024279403163649;1712330013775900696;ceciliastei_;https://twitter.com/ceciliastei_/status/1712330013775900696
Thu Oct 12 05:00:21 +0000 2023;1712332353337745622;"The cause is none other than the appearance of the Netlix documentary entitled Ice Cold Murder, Coffee, and Jessica Wongso which was released on September 28, 2023.  #KasusKopiSianidaKembaliHeboh";0;0;0;0;en;1215232658;1712332353337745622;febri_angelinaa;https://twitter.com/febri_angelinaa/status/1712332353337745622
Thu Oct 12 04:46:33 +0000 2023;1712328883213910421;"Gaya Viral Tamara Dai yang Dikritik karena Cosplay Outfit Ice Cold Jessica Wongso: Tamara Dai tuai kontroversi saat buat konten fashion yang terinspirasi kasus kopi sianida Jessica Wongso. https://t.co/4L3zrtcq4v";0;0;0;0;in;184706308;1712328883213910421;FIMELAdotcom;https://twitter.com/FIMELAdotcom/status/1712328883213910421
Thu Oct 12 04:42:28 +0000 2023;1712327851968758247;"Cek overall dress jeans jumbo midi dress denim rok belah samping jamsuit rok panjang dress jeans 7 8 rok jumbo Bumil dengan harga Rp168.800. Dapatkan di Shopee sekarang!   https://t.co/vAPdCW8d9u  Cipung Jessica ice cold sianida zize arhan sehun Kyung-soo exo https://t.co/aogc34JfuS";0;0;0;0;in;2791132868;1712327851968758247;NisuL1485;https://twitter.com/NisuL1485/status/1712327851968758247
Thu Oct 12 04:31:07 +0000 2023;1712324998453711300;"Mengenal Rob Sixsmith, Sutradara Film Dokumenter Ice Cold Murder Coffee and Jessica Wongso yang Jadi Sorotan https://t.co/VgcP5zwM3s";0;0;0;0;in;775598663024259072;1712324998453711300;KabarBanten72;https://twitter.com/KabarBanten72/status/1712324998453711300
Thu Oct 12 04:18:07 +0000 2023;1712321725147525574;"Pihak Jessica akan Ajukan Peninjauan Kembali, Fakta di Film Ice Cold Bisa Jadi Bukti Baru? Ini Penjelasannya! https://t.co/2O4aHS7iUJ";0;0;0;0;in;1703608825801211904;1712321725147525574;matabandungprmn;https://twitter.com/matabandungprmn/status/1712321725147525574
Thu Oct 12 04:05:38 +0000 2023;1712318585958478128;"ice cold: murder, coffee and jessica wongso ratingnya 7/10";0;2;0;0;en;1268885600666607616;1712318585958478128;rieavu;https://twitter.com/rieavu/status/1712318585958478128
Thu Oct 12 04:01:43 +0000 2023;1712317597239406759;"Pasca film Ice Cold muncul di Netflix, dukungan publik terhadap Jessica meningkat. Alhasil ucapan hingga hadiah ulang tahun Jessica Wongso tidak absen diberikan.";0;1;0;0;in;2340155395;1712317590662725874;suaradotcom;https://twitter.com/suaradotcom/status/1712317597239406759
Thu Oct 12 03:50:30 +0000 2023;1712314775374626916;"#IceCold : Murder, Coffee and #JessicaWongso   Sempat jadi perbincangan mendunia di tahun 2016 lalu, #kasusKopiSianida yang melibatkan K=Jessica Wongso sebagai tersangka dan #Mirna sebagai korbannya diangkat menjadi #dokumenter yang rilis di #Netflix pada September 2023. https://t.co/CIDyfPORzz";0;1;0;0;in;3042579528;1712314771658408197;cineverse_id;https://twitter.com/cineverse_id/status/1712314775374626916
Thu Oct 12 02:36:24 +0000 2023;1712296129235484800;"Just watching the documentary ice cold murder coffee jessica blablabla what ever the name is.  And i really-really confusing after i watched that documentary";0;1;0;0;en;1402966906038935559;1712296129235484800;reynandapr;https://twitter.com/reynandapr/status/1712296129235484800
Thu Oct 12 02:23:47 +0000 2023;1712292953564275030;"Gimana honest review-mu soal Ice Cold dan kasusnya Jessica-Mirna?   Share di komen coba... https://t.co/UVtt36y2bL";1;1;29;232;in;1162545299614662656;1712292953564275030;catchmeupid;https://twitter.com/catchmeupid/status/1712292953564275030
Thu Oct 12 02:15:38 +0000 2023;1712290901022921110;"Fakta Sosok Tamara Dai yang Dihujat Usai Cosplay Film Ice Cold Jessica Wongso: Profil dan Pekerjaan https://t.co/MMb1tzLkjj lewat @banjarmasinpost";0;0;0;0;in;65639033;1712290901022921110;banjarmasinpost;https://twitter.com/banjarmasinpost/status/1712290901022921110
Thu Oct 12 01:56:28 +0000 2023;1712286080249295315;"3 hari di bogor 3 hari juga nonton wawancara ahli-ahli yang menangani kasus jessica SEHARIAN alias ibu gua kenapa ya selalu interest banget sama kasus misteri beginian, baru hari senin beliin ibu netflix soalnya mau nonton Ice Cold, keterusan sampai sekarang";0;2;0;2;in;484752384;1712286080249295315;nazmmmmi;https://twitter.com/nazmmmmi/status/1712286080249295315
Thu Oct 12 01:39:41 +0000 2023;1712281855943483877;"Ice Cold: Murder, Coffee and Jessica Wongso ✔";0;0;0;0;en;3170709476;1712281855943483877;amlnmkhtr;https://twitter.com/amlnmkhtr/status/1712281855943483877
Thu Oct 12 00:50:19 +0000 2023;1712269430003032456;"91 - Ice cold: O caso Jessica Wongso (Netflix)";0;1;0;0;en;34817933;1610101836916183043;myllacerqueira;https://twitter.com/myllacerqueira/status/1712269430003032456
Wed Oct 11 23:09:54 +0000 2023;1712244158843556214;"Secara ga langsung, Dokumenter Netflix : Ice Cold membuat Jessica mendapat pandangan sisi lainnya";0;0;0;1;in;1362971106282336258;1712244158843556214;sabdasukamixue;https://twitter.com/sabdasukamixue/status/1712244158843556214
Wed Oct 11 22:18:28 +0000 2023;1712231214999052705;"Apa Akun IG saudara Kembar Mirna Salihin Viral Ice Cold Kasus Jessica Wongso?Cek Profil Biodata Sandy Salihin  https://t.co/hDhjfOqyxz";0;0;1;0;in;1445264996770848768;1712231214999052705;FitrianiLudvia;https://twitter.com/FitrianiLudvia/status/1712231214999052705
Wed Oct 11 21:42:53 +0000 2023;1712222261099352389;"@AjiSZN_ Buy Suya and cold Smirnoff Ice, to allow me process it money... Then sleep for 3hours before I think of anything";0;0;0;1;en;1283353201908027400;1712211476239294919;Jessica_Egbedi;https://twitter.com/Jessica_Egbedi/status/1712222261099352389
Wed Oct 11 20:44:39 +0000 2023;1712207606432022645;"𝚃𝚊𝚐𝚜 : #TeraBox # #x265 #IceCold #JessicaWongso #Netflix 𝙽𝚊𝚖𝚎 : Ice Cold: Murder, Coffee and Jessica Wongso 2023 720p &amp  1080p 10bit NF WEB-DL 6CH x265 HEVC 𝙹𝚘𝚒𝚗 : https://t.co/W04gIJqurB 𝙽𝚘𝚝𝚎 : https://t.co/V7k89V2ZpA 𝙵𝚒𝚕𝚎 : ⬇️ https://cuty (dot) io/IceCold";0;0;0;6;en;1696097518495399936;1712207606432022645;petasangu;https://twitter.com/petasangu/status/1712207606432022645
Wed Oct 11 19:47:57 +0000 2023;1712193336310960551;"loe kata netflix itu cm ada film ice cold doang sampe bilang netflix manfaatin kasus ini. ☺️ Rob Sixsmith itu lulusan magister hukum juga (human right &amp  humanitarian), jd wajar klo kasus Jessica jd perhatian dia";0;0;0;0;in;960766034197168128;1712193336310960551;picksatu;https://twitter.com/picksatu/status/1712193336310960551
Wed Oct 11 19:32:02 +0000 2023;1712189331022995678;"☕🧊 Un cafè amb gel?  A @netflix han afegit ICE COLD: MURDER, COFFEE AND JESSICA WONGSO (2023)  Un crim real on un noia convulsiona i mor després de prendre's un cafè amb gel a una local de luxe indonesi.  Qui és el culpable?  #IceCold https://t.co/9FaVankTsv";0;0;0;1;ca;1426067986125840385;1712189331022995678;LaPesanta;https://twitter.com/LaPesanta/status/1712189331022995678
Wed Oct 11 18:27:20 +0000 2023;1712173048693227834;"mau meledak pala gw nonton ICE COLD kasus Jessica Wongso alias Kopi Sianida dulu fak jadi bingungggg tp seru banget";0;0;0;1;in;186969277;1712173048693227834;rafiprasetio;https://twitter.com/rafiprasetio/status/1712173048693227834
Wed Oct 11 18:14:55 +0000 2023;1712169923886166212;"Just watched ice cold &amp  I just don’t believe Jessica Wongso killed Mirna, actually wild she was found guilty";0;0;0;0;en;266169582;1712169923886166212;ablou_;https://twitter.com/ablou_/status/1712169923886166212
Wed Oct 11 17:31:00 +0000 2023;1712158874042847613;"Abis nonton ice cold jessica jadi semakin penasaran kasus"nya Janggal dan tidak jelas";0;0;0;0;in;1239980506344591360;1712158874042847613;kokomaniez;https://twitter.com/kokomaniez/status/1712158874042847613
Wed Oct 11 17:05:10 +0000 2023;1712152373425295635;"Ohya. I still wonder what’s on Jessica’s mind when she’s interviewed for Ice Cold, and she said, “Even I’m the main character, I don’t understand. Yeah, it sucks.” Kekmana ga bersalah tp dihukum 20 thn penjara dan dia santai blg “yeah it sucks.”🥲🥲🥲";0;1;0;0;en;115675255;1712146421741388268;esramtambunan;https://twitter.com/esramtambunan/status/1712152373425295635
Wed Oct 11 16:54:23 +0000 2023;1712149656988504223;"I do remember minor details not covered in Ice Cold, such as Jessica inquiring about doctors in GI and Mirna expressing her reluctance to meet Jessica alone. They may seem unimportant, but as I always believe, 'every little detail matters.'";0;1;0;0;en;115675255;1712146421741388268;esramtambunan;https://twitter.com/esramtambunan/status/1712149656988504223
Wed Oct 11 16:29:05 +0000 2023;1712143291175829813;"Mungkinkah #icecold ini bukan tentang jessica, tapi tentang menghancurkan si A yang kerap melancarkan sindiran ketika si B terkena kasus pidana? si B yang kini divonis 20 tahun penjara tentu tidak ingin hancur sendirian, mengingat keduanya paham betul kebenaran kasus #icecold ini";0;1;0;1;in;706662267937386496;1712143291175829813;B_ariesandi;https://twitter.com/B_ariesandi/status/1712143291175829813
Wed Oct 11 15:56:25 +0000 2023;1712135071048884357;"abis nntn ice cold jessica, kocak bjir bapaknya mirna";0;0;0;0;in;1345681992101163011;1712135071048884357;yoekimiya;https://twitter.com/yoekimiya/status/1712135071048884357
Wed Oct 11 15:54:30 +0000 2023;1712134588041179312;"Membuka ruang dan waktu. Seru ngikutin, beberapa statement aneh, baru dan nama2 baru 🤭  Terima kasih netflix &amp   Panjang umur Jessica kumala wongso  #JessicaWongso  #IceCold";0;0;0;0;in;73330183;1712134588041179312;denny_skeep;https://twitter.com/denny_skeep/status/1712134588041179312
Wed Oct 11 15:49:20 +0000 2023;1712133289723728269;"Selesai nonton ICE COLD: Murder, Coffee, Jessica Wongso. ✅  Banyak Kejanggalan. Seru. Kontroversi.";0;0;0;0;in;3283118474;1712133289723728269;RusliOV;https://twitter.com/RusliOV/status/1712133289723728269
Wed Oct 11 13:46:30 +0000 2023;1712102375320924234;"Kenapa film dokumenter Ice Cold Jessica ini ga sebagus dokumenter netflix yg lain yaa,, I mean jauh bgt klau dibandingin sm dokumenter kasus bunuh diri di India sm sekte sesat korea, Dibikin ky asal asalan,, dan msh heran knpa hrs ada part marcella zalianti yg ga jelas bgt itu 😒";0;0;0;0;in;377862659;1712102375320924234;karinarisnaH;https://twitter.com/karinarisnaH/status/1712102375320924234
Wed Oct 11 13:38:48 +0000 2023;1712100440249356791;"#FotoProfilBaru READY AKUN :  DANA PREMIUM  OVO PREMIUM  AKUN PREMIUM LAINNYA!   Order ke https://t.co/7SPlWy1keG  #zonauang #zonajajan  #jkt48ponytaildanshushu  prabowo anies baswedan presiden jaktim senin jokowi viral #IceCold ice cold jessica mirna #JessicaWongso Viral Dood https://t.co/xrvk2Bo3PV";0;0;0;1;in;1218523982900514816;1712100440249356791;novrystore;https://twitter.com/novrystore/status/1712100440249356791
Wed Oct 11 13:25:37 +0000 2023;1712097122768785610;"netflix emg jago ya bikin film, menarik banget loh nonton Ice Cold, Jessica, Mirna, berasa nonton misteri ilahi wkwk";0;0;0;0;in;111236190;1712097122768785610;vitaradoang;https://twitter.com/vitaradoang/status/1712097122768785610
Wed Oct 11 13:21:03 +0000 2023;1712095972657070248;"[Sinopsis &amp  Review Film Dokumenter] #IceCold: Murder, Coffee and Jessica Wongso (2023), Dokumenter True Crime Pertama Netflix dari Kasus Sianida di Indonesia #Icecoldnetflix #JessicaWongso #kopisianida #filmdokumenternetflix https://t.co/l8yRVbkWVJ";0;0;1;0;in;61362886;1712095972657070248;postyrandomblog;https://twitter.com/postyrandomblog/status/1712095972657070248
Wed Oct 11 13:16:31 +0000 2023;1712094832234299744;"kalau ditanya kenapa kasus kopi sianida Jessica Wongso ramai lagi gara-gara film "Ice Cold", gue bakal jawab "karena pembuat filmnya tahu betul dan paham kalau orang Indonesia itu banyak yang sok tahu tapi blo'on" #IceCold #Icecoldnetflix #JessicaWongso #Netflix";0;0;0;1;in;1701655124559675392;1712094832234299744;EtalaseSPG;https://twitter.com/EtalaseSPG/status/1712094832234299744
Wed Oct 11 13:05:32 +0000 2023;1712092067525198064;"@sunnydaynew @elaynekai Bener bgt kak, dr semua video podcast yg ku tonton aku mangkin bingung, jessica ga mau minum ice cold bgtu mirna ngeluh mulutnya panas, padahal hani, lgsung gercep nyobaiin krn memang reflek bgtu lihat mirna aneh setelah minum, curiga kenapa jess ga mau langsung reflek nyoba";1;2;0;0;in;166072739;1711743620775330052;shebertnova;https://twitter.com/shebertnova/status/1712092067525198064
Wed Oct 11 13:04:18 +0000 2023;1712091757339701735;"Kasus kopi sianida di munculkan kembali setelah film Dokumenter berjudul Ice Cold - Murder, Coffee and Jessica Wongso tayang di NETFLIX #JessicaWongso #sianida https://t.co/ZUfiSWDpzq";0;0;0;1;in;1701967203325603840;1712091757339701735;mistercruise04;https://twitter.com/mistercruise04/status/1712091757339701735
Wed Oct 11 12:36:48 +0000 2023;1712084836679324101;"@tanyakanrl nontonin ini dulu harusnya sebelum nonton ice cold : murder, coffee and jessica wongso. biar tau gelagat psikopat tuh kaya gimana ?, JKW itu psikopat.... w yakin dia yg bunuh, cuma netflix itu mempermasalahkan sistem peradilan hukum indonesia yg ngebadut... https://t.co/9GmQzcwKpW";0;1;0;0;in;1251042829784121344;1712013933610254538;ptrrhmnd;https://twitter.com/ptrrhmnd/status/1712084836679324101
